﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:02KvCQavZNanblSm3FJt6D","Introspective","Josie O'Connor","Sleepy Baby Piano","1","6","174375","spotify:user:seyahdoo","2017-12-28T09:49:17Z"
"spotify:track:3wL369Emj8gMF96Oz1HUva","Varsın Yoksun","Badem","S'onsuz","1","9","212000","spotify:user:seyahdoo","2019-03-20T06:55:08Z"
